job_id,job_title,company_name,location,experience_required_years,skills,salary_min_inr,salary_max_inr,employment_type,remote_option
256,DevOps Engineer,Zoho,Chennai,3,"Python, Kubernetes, React",1271025,1657326,Full-time,Remote
257,Cybersecurity Analyst,Wipro,Chennai,12,"Machine Learning, React, Kubernetes",1581737,1833490,Full-time,Onsite
258,Backend Developer,Zoho,Bangalore,9,"Tableau, Docker, Java",967928,1127712,Contract,Remote
259,Frontend Developer,Flipkart,Kolkata,9,"Azure, Node.js, Python",825940,944710,Full-time,Hybrid
260,Software Engineer,Capgemini,Noida,13,"AWS, Docker, Power BI",708951,1107326,Contract,Onsite
261,Frontend Developer,TCS,Kolkata,9,"Power BI, SQL, AWS",566191,690528,Contract,Hybrid
262,Data Scientist,Wipro,Mumbai,3,"Power BI, Java, Azure",1329986,1685810,Internship,Onsite
263,Data Analyst,Zoho,Kolkata,14,"Azure, Machine Learning, Node.js",868438,982670,Internship,Remote
264,Software Engineer,Wipro,Delhi NCR,4,"Python, React, Azure",1049673,1318697,Full-time,Hybrid
265,Data Analyst,HCLTech,Chennai,1,"AWS, Docker, SQL",859691,1181296,Contract,Onsite
266,Data Analyst,Flipkart,Delhi NCR,6,"Power BI, Docker, SQL",825112,1210582,Internship,Hybrid
267,Software Engineer,Infosys,Bangalore,8,"AWS, Machine Learning, Java",662714,771053,Contract,Hybrid
268,Cloud Engineer,TCS,Delhi NCR,6,"Python, Java, Kubernetes",1744287,2036346,Contract,Remote
269,Cybersecurity Analyst,Zoho,Kolkata,9,"Docker, SQL, Python",1379979,1716690,Internship,Onsite
270,Data Scientist,HCLTech,Mumbai,1,"Python, Kubernetes, AWS",1858480,2010874,Full-time,Hybrid
271,Frontend Developer,Infosys,Mumbai,15,"AWS, Tableau, Power BI",1280590,1520950,Full-time,Remote
272,Cybersecurity Analyst,HCLTech,Pune,8,"SQL, Power BI, Node.js",961029,1080130,Internship,Remote
273,Data Analyst,Capgemini,Noida,6,"Python, Node.js, SQL",675531,939217,Full-time,Onsite
274,Software Engineer,Infosys,Mumbai,12,"Python, React, Machine Learning",604777,903611,Contract,Remote
275,ML Engineer,TCS,Kolkata,4,"React, Python, SQL",2380510,2560141,Contract,Hybrid
276,Frontend Developer,Cognizant,Delhi NCR,2,"Node.js, Java, Azure",917608,1236237,Internship,Onsite
277,ML Engineer,Accenture,Noida,3,"React, Java, Python",2295377,2684990,Full-time,Onsite
278,Frontend Developer,Wipro,Kolkata,7,"SQL, Power BI, AWS",1254952,1620635,Full-time,Remote
279,Software Engineer,Wipro,Chennai,1,"Node.js, Kubernetes, Java",1188982,1346019,Contract,Hybrid
280,Software Engineer,HCLTech,Delhi NCR,7,"Tableau, Node.js, Java",756664,1002334,Full-time,Onsite
281,Cloud Engineer,Flipkart,Noida,14,"SQL, Kubernetes, Machine Learning",1311320,1585577,Full-time,Onsite
282,Business Analyst,Infosys,Hyderabad,4,"SQL, Power BI, Docker",856307,1145785,Contract,Remote
283,Software Engineer,Tech Mahindra,Noida,1,"Tableau, Java, SQL",1186038,1424167,Contract,Onsite
284,Data Analyst,Zoho,Chennai,3,"Azure, Machine Learning, React",593801,746661,Internship,Remote
285,Backend Developer,TCS,Pune,10,"Azure, Python, Kubernetes",1164483,1300279,Internship,Onsite
286,Business Analyst,Infosys,Hyderabad,9,"Kubernetes, Python, Tableau",816536,1032083,Full-time,Onsite
287,Backend Developer,Flipkart,Mumbai,8,"Python, Azure, Node.js",1002049,1388146,Contract,Remote
288,Business Analyst,HCLTech,Delhi NCR,0,"Node.js, Python, SQL",565781,940365,Internship,Onsite
289,Business Analyst,TCS,Pune,4,"React, Azure, Power BI",907680,1173061,Internship,Hybrid
290,Software Engineer,Capgemini,Noida,9,"Azure, SQL, Machine Learning",504656,710444,Full-time,Hybrid
291,Business Analyst,HCLTech,Pune,0,"Power BI, Machine Learning, Node.js",996983,1335031,Full-time,Remote
292,Data Scientist,Zoho,Kolkata,3,"Machine Learning, AWS, Python",925353,1084029,Contract,Onsite
293,Data Scientist,HCLTech,Kolkata,11,"Kubernetes, SQL, Python",2153321,2312868,Full-time,Hybrid
294,Software Engineer,Wipro,Chennai,14,"Node.js, Machine Learning, Kubernetes",1504827,1669764,Internship,Hybrid
295,Business Analyst,Flipkart,Pune,11,"React, SQL, AWS",558965,804583,Full-time,Onsite
296,Business Analyst,Accenture,Chennai,4,"Python, React, Docker",531912,634539,Full-time,Remote
297,DevOps Engineer,Cognizant,Noida,12,"SQL, AWS, Java",1391927,1600139,Contract,Remote
298,DevOps Engineer,Flipkart,Delhi NCR,15,"React, SQL, Tableau",1448252,1766627,Internship,Hybrid
299,DevOps Engineer,TCS,Kolkata,4,"Tableau, Java, Machine Learning",1318115,1545621,Contract,Hybrid
300,Frontend Developer,Zoho,Pune,1,"Python, AWS, Azure",1165505,1289628,Contract,Hybrid
301,Business Analyst,Capgemini,Delhi NCR,4,"Python, Tableau, React",729730,1002630,Contract,Onsite
302,Business Analyst,Infosys,Chennai,0,"Node.js, AWS, Docker",784047,1028246,Full-time,Hybrid
303,Business Analyst,HCLTech,Chennai,2,"Node.js, Python, Tableau",923714,1166262,Contract,Onsite
304,Software Engineer,Tech Mahindra,Noida,0,"React, Kubernetes, Python",819946,1210584,Full-time,Hybrid
305,ML Engineer,Wipro,Noida,9,"Docker, Machine Learning, Tableau",1502469,1795007,Full-time,Onsite
306,ML Engineer,Infosys,Noida,3,"Tableau, Power BI, Machine Learning",1009954,1305840,Full-time,Hybrid
307,Software Engineer,TCS,Pune,2,"AWS, React, Power BI",1355424,1628439,Internship,Remote
308,Business Analyst,Zoho,Noida,11,"Azure, Docker, Java",1185550,1491197,Full-time,Hybrid
309,DevOps Engineer,Wipro,Kolkata,6,"Machine Learning, Node.js, Power BI",1790147,2063499,Full-time,Remote
310,ML Engineer,HCLTech,Kolkata,1,"Java, Kubernetes, Power BI",1431596,1749581,Internship,Onsite
311,ML Engineer,Capgemini,Hyderabad,10,"Python, Azure, Java",1116794,1470025,Contract,Remote
312,Data Analyst,Zoho,Delhi NCR,8,"Machine Learning, React, Java",973403,1342630,Internship,Remote
313,Software Engineer,Zoho,Pune,10,"Node.js, Java, React",1197752,1396273,Contract,Remote
314,ML Engineer,Infosys,Kolkata,10,"Kubernetes, Python, Java",1117270,1244767,Contract,Hybrid
315,Frontend Developer,Infosys,Chennai,13,"Azure, Power BI, SQL",597997,741545,Full-time,Hybrid
316,ML Engineer,Accenture,Noida,12,"Java, Python, Machine Learning",2361896,2628368,Contract,Hybrid
317,Cloud Engineer,Wipro,Mumbai,13,"AWS, React, Docker",1478145,1841441,Contract,Onsite
318,DevOps Engineer,Accenture,Delhi NCR,12,"Python, Tableau, SQL",1084548,1358226,Full-time,Hybrid
319,ML Engineer,Zoho,Noida,7,"AWS, Power BI, Tableau",1547422,1942369,Internship,Remote
320,Data Scientist,Capgemini,Pune,9,"React, Machine Learning, Kubernetes",906307,1228907,Contract,Hybrid
321,Cloud Engineer,Zoho,Hyderabad,12,"React, Docker, Node.js",1552933,1730496,Internship,Onsite
322,Software Engineer,Flipkart,Kolkata,8,"SQL, Node.js, Python",564139,888644,Full-time,Hybrid
323,Software Engineer,Capgemini,Delhi NCR,0,"SQL, Azure, Java",1068725,1467149,Internship,Onsite
324,Data Scientist,Infosys,Bangalore,5,"Docker, Python, Azure",2170742,2567432,Full-time,Hybrid
325,Cybersecurity Analyst,Zoho,Noida,9,"Python, Tableau, SQL",1193358,1448142,Internship,Hybrid
326,Backend Developer,Zoho,Chennai,7,"Machine Learning, AWS, SQL",916899,1254502,Contract,Hybrid
327,ML Engineer,Accenture,Hyderabad,10,"React, Java, SQL",915437,1095480,Full-time,Hybrid
328,Backend Developer,Tech Mahindra,Mumbai,10,"Python, Azure, Java",512612,806275,Internship,Onsite
329,Backend Developer,TCS,Hyderabad,15,"Node.js, SQL, Java",941302,1320878,Contract,Onsite
330,Frontend Developer,Flipkart,Chennai,14,"Docker, Power BI, Azure",950981,1330586,Full-time,Onsite
331,DevOps Engineer,Accenture,Hyderabad,13,"React, Power BI, Docker",1694816,1853787,Contract,Remote
332,DevOps Engineer,Accenture,Hyderabad,1,"Kubernetes, Tableau, Node.js",755427,974829,Contract,Onsite
333,Data Scientist,Tech Mahindra,Noida,8,"Machine Learning, Docker, Azure",845170,1132190,Internship,Remote
334,DevOps Engineer,HCLTech,Chennai,11,"Docker, SQL, AWS",872335,1268134,Full-time,Hybrid
335,Cloud Engineer,Flipkart,Noida,3,"AWS, Azure, Tableau",1485934,1690451,Contract,Remote
336,Business Analyst,TCS,Hyderabad,0,"Azure, Docker, Power BI",1063808,1365852,Internship,Onsite
337,Software Engineer,Accenture,Pune,11,"Docker, React, Kubernetes",1073332,1206783,Full-time,Onsite
338,Software Engineer,Zoho,Pune,13,"Azure, SQL, Kubernetes",1537452,1666256,Full-time,Onsite
339,Software Engineer,Wipro,Chennai,4,"AWS, React, Java",1546448,1690008,Internship,Remote
340,Business Analyst,TCS,Pune,13,"React, Power BI, Azure",911709,1289815,Full-time,Remote
341,Cybersecurity Analyst,Tech Mahindra,Chennai,15,"Python, Docker, SQL",677677,969750,Internship,Remote
342,Frontend Developer,Wipro,Mumbai,7,"AWS, Kubernetes, SQL",452878,812881,Full-time,Onsite
343,Data Analyst,Capgemini,Chennai,1,"React, Tableau, SQL",924193,1044993,Internship,Hybrid
344,DevOps Engineer,Zoho,Delhi NCR,8,"Python, Kubernetes, AWS",1115921,1278009,Contract,Remote
345,Software Engineer,Tech Mahindra,Chennai,9,"SQL, Docker, Tableau",952434,1065815,Internship,Remote
346,ML Engineer,HCLTech,Hyderabad,9,"Java, SQL, Node.js",1653169,1841704,Contract,Remote
347,Cybersecurity Analyst,TCS,Hyderabad,5,"SQL, Tableau, React",969689,1292880,Internship,Remote
348,Backend Developer,Wipro,Mumbai,11,"Kubernetes, Java, Machine Learning",764885,1087574,Internship,Hybrid
349,Business Analyst,HCLTech,Noida,2,"Java, SQL, Docker",561122,936816,Contract,Onsite
350,Frontend Developer,Zoho,Bangalore,13,"React, Node.js, Java",788270,1024146,Internship,Onsite
351,Software Engineer,Cognizant,Delhi NCR,8,"Python, Machine Learning, Azure",911772,1109984,Full-time,Remote
352,Backend Developer,Infosys,Mumbai,10,"Python, SQL, Azure",820999,998942,Internship,Onsite
353,Software Engineer,Infosys,Chennai,5,"Azure, Machine Learning, Power BI",1072789,1284278,Contract,Onsite
354,ML Engineer,Wipro,Pune,4,"Tableau, Node.js, Azure",2378410,2756737,Internship,Hybrid
355,Data Scientist,Wipro,Mumbai,5,"Java, Docker, Azure",972113,1163747,Internship,Remote
356,Data Scientist,Cognizant,Delhi NCR,0,"Java, AWS, Kubernetes",1759236,1969892,Full-time,Onsite
357,Frontend Developer,Accenture,Kolkata,10,"Kubernetes, Python, Docker",1050204,1156819,Contract,Hybrid
358,Backend Developer,Flipkart,Bangalore,7,"Docker, Azure, SQL",756967,968864,Contract,Hybrid
359,Backend Developer,Capgemini,Noida,5,"Machine Learning, React, AWS",573766,785687,Contract,Hybrid
360,DevOps Engineer,Capgemini,Chennai,13,"Python, Azure, SQL",802903,1058019,Internship,Hybrid
361,DevOps Engineer,Wipro,Noida,11,"Docker, SQL, Tableau",808943,1125558,Full-time,Hybrid
362,ML Engineer,Tech Mahindra,Hyderabad,3,"SQL, Machine Learning, Python",1123907,1425141,Internship,Hybrid
363,Data Scientist,Infosys,Hyderabad,7,"SQL, Azure, Machine Learning",1153647,1298615,Contract,Remote
364,Backend Developer,Zoho,Hyderabad,15,"Power BI, Azure, Tableau",1290321,1560732,Full-time,Onsite
365,Data Scientist,Wipro,Chennai,8,"Azure, Node.js, Power BI",1955631,2263737,Contract,Remote
366,ML Engineer,TCS,Noida,10,"Java, Python, SQL",1917054,2019591,Full-time,Remote
367,Data Analyst,Wipro,Delhi NCR,4,"Python, SQL, Tableau",725378,878251,Internship,Onsite
368,Software Engineer,Cognizant,Kolkata,6,"React, Power BI, Azure",1305048,1536009,Internship,Onsite
369,Cybersecurity Analyst,Wipro,Bangalore,7,"Tableau, Node.js, Kubernetes",1437843,1577302,Contract,Onsite
370,DevOps Engineer,Zoho,Delhi NCR,15,"Azure, Tableau, Power BI",1435072,1703119,Internship,Hybrid
371,Cybersecurity Analyst,Accenture,Hyderabad,7,"Python, Java, AWS",1520026,1819219,Internship,Onsite
372,Frontend Developer,Tech Mahindra,Chennai,13,"Azure, Power BI, Node.js",1255532,1395020,Contract,Onsite
373,ML Engineer,HCLTech,Bangalore,7,"Azure, Kubernetes, Node.js",1265527,1520340,Full-time,Hybrid
374,ML Engineer,Capgemini,Hyderabad,5,"Python, SQL, AWS",1641795,1996891,Contract,Onsite
375,Cybersecurity Analyst,Accenture,Noida,1,"SQL, Docker, Power BI",603923,809279,Contract,Remote
376,Backend Developer,Cognizant,Pune,11,"Machine Learning, Azure, Kubernetes",587550,851730,Full-time,Hybrid
377,Backend Developer,Infosys,Delhi NCR,12,"Azure, Tableau, React",537834,911420,Internship,Onsite
378,Software Engineer,Wipro,Hyderabad,12,"Python, Java, React",1540052,1797425,Internship,Remote
379,Frontend Developer,TCS,Mumbai,11,"Docker, AWS, Java",1282089,1664104,Contract,Remote
380,Backend Developer,Tech Mahindra,Chennai,7,"Kubernetes, SQL, Azure",1404486,1789538,Contract,Remote
381,Frontend Developer,Accenture,Pune,6,"Power BI, AWS, SQL",605404,879299,Internship,Remote
382,Backend Developer,Zoho,Chennai,12,"Java, Azure, Kubernetes",1288296,1636169,Full-time,Hybrid
383,Cloud Engineer,TCS,Noida,2,"AWS, React, Tableau",1894117,2036516,Internship,Hybrid
384,Data Analyst,Accenture,Mumbai,4,"Machine Learning, Power BI, Azure",495732,838958,Internship,Onsite
385,ML Engineer,Cognizant,Mumbai,11,"Python, Tableau, AWS",1668109,1903649,Full-time,Hybrid
386,Backend Developer,Wipro,Pune,13,"Java, Machine Learning, Docker",835565,1006906,Full-time,Remote
387,Frontend Developer,Zoho,Mumbai,6,"Docker, Power BI, Azure",571252,839662,Internship,Hybrid
388,Backend Developer,Flipkart,Kolkata,9,"AWS, Node.js, Docker",1334827,1521342,Full-time,Hybrid
389,DevOps Engineer,Flipkart,Mumbai,5,"Node.js, Python, React",1058240,1164755,Internship,Onsite
390,Business Analyst,Accenture,Kolkata,2,"Docker, Machine Learning, Python",1146851,1499653,Internship,Hybrid
391,Software Engineer,Capgemini,Delhi NCR,6,"Kubernetes, Tableau, AWS",689976,797153,Internship,Remote
392,Software Engineer,Infosys,Kolkata,0,"SQL, Machine Learning, Docker",1472989,1607021,Contract,Remote
393,DevOps Engineer,TCS,Chennai,11,"Python, React, Power BI",1783782,1985656,Full-time,Remote
394,Cybersecurity Analyst,TCS,Noida,4,"Node.js, Docker, Power BI",903253,1185880,Full-time,Remote
395,Data Scientist,Accenture,Delhi NCR,9,"AWS, Docker, SQL",1285197,1643715,Full-time,Hybrid
396,Business Analyst,Infosys,Kolkata,6,"Python, AWS, SQL",1024850,1167017,Full-time,Hybrid
397,Software Engineer,Flipkart,Noida,4,"Python, AWS, Node.js",1118308,1337107,Internship,Remote
398,Frontend Developer,Capgemini,Delhi NCR,7,"Machine Learning, Tableau, Docker",912485,1218775,Internship,Hybrid
399,Data Scientist,Wipro,Chennai,10,"Node.js, SQL, AWS",1111389,1496491,Full-time,Hybrid
400,Cloud Engineer,Capgemini,Pune,1,"Azure, Java, Node.js",1251550,1509040,Full-time,Hybrid
401,Backend Developer,Zoho,Mumbai,5,"Machine Learning, Node.js, Azure",950666,1319506,Full-time,Hybrid
402,ML Engineer,TCS,Bangalore,15,"Java, Azure, Python",1828442,2036217,Internship,Hybrid
403,Backend Developer,Infosys,Hyderabad,15,"AWS, Kubernetes, Tableau",1432734,1562094,Contract,Onsite
404,Frontend Developer,Infosys,Kolkata,10,"React, SQL, Azure",1269161,1381580,Full-time,Remote
405,Cybersecurity Analyst,Accenture,Chennai,1,"Kubernetes, Azure, Java",1456751,1732046,Contract,Hybrid
406,Software Engineer,Zoho,Pune,3,"Node.js, Tableau, Python",1352061,1587800,Internship,Remote
407,ML Engineer,Zoho,Mumbai,9,"Docker, Machine Learning, Tableau",2125862,2453598,Full-time,Remote
408,Business Analyst,TCS,Mumbai,9,"Power BI, Machine Learning, Azure",1109444,1391431,Full-time,Remote
409,Software Engineer,Tech Mahindra,Kolkata,3,"Power BI, Python, Azure",1047533,1322075,Internship,Remote
410,DevOps Engineer,Tech Mahindra,Hyderabad,15,"Machine Learning, SQL, Kubernetes",1231327,1424518,Internship,Remote
411,Cybersecurity Analyst,Capgemini,Delhi NCR,5,"React, Kubernetes, AWS",1167178,1514242,Full-time,Onsite
412,DevOps Engineer,TCS,Chennai,7,"Tableau, Java, AWS",1432394,1593783,Internship,Hybrid
413,ML Engineer,HCLTech,Chennai,11,"AWS, SQL, Java",2291822,2491124,Internship,Hybrid
414,Frontend Developer,Wipro,Kolkata,5,"Tableau, React, Node.js",1168296,1292473,Internship,Hybrid
415,DevOps Engineer,Accenture,Kolkata,11,"Node.js, Java, React",1420629,1733360,Internship,Hybrid
416,DevOps Engineer,Capgemini,Kolkata,2,"Python, SQL, Java",1666468,1836518,Contract,Onsite
417,Software Engineer,Capgemini,Kolkata,10,"Power BI, Docker, Tableau",902379,1106767,Contract,Hybrid
418,DevOps Engineer,Zoho,Delhi NCR,1,"AWS, Kubernetes, Tableau",1391199,1504932,Contract,Remote
419,Business Analyst,Infosys,Hyderabad,3,"Node.js, Java, Tableau",1085020,1231645,Internship,Remote
420,ML Engineer,Infosys,Pune,7,"Python, Machine Learning, Tableau",1090716,1368976,Full-time,Hybrid
421,Cloud Engineer,TCS,Bangalore,12,"Power BI, Node.js, Java",1668470,1961001,Internship,Onsite
422,ML Engineer,Wipro,Kolkata,10,"Java, Python, AWS",1492990,1757688,Full-time,Onsite
423,ML Engineer,Zoho,Kolkata,15,"Azure, Python, Tableau",1185857,1459567,Contract,Onsite
424,Cybersecurity Analyst,Tech Mahindra,Kolkata,4,"Java, AWS, Kubernetes",1596036,1790872,Contract,Onsite
425,ML Engineer,Cognizant,Bangalore,2,"SQL, AWS, Azure",1073119,1251422,Full-time,Hybrid
426,Frontend Developer,Zoho,Delhi NCR,11,"Azure, Tableau, Python",963264,1276116,Internship,Hybrid
427,Cybersecurity Analyst,Capgemini,Noida,0,"Node.js, Azure, SQL",1520759,1890412,Internship,Onsite
428,Data Scientist,Wipro,Delhi NCR,14,"Power BI, React, Kubernetes",1215014,1477322,Full-time,Hybrid
429,Data Analyst,Tech Mahindra,Kolkata,0,"Java, SQL, Power BI",894555,1161932,Full-time,Hybrid
430,ML Engineer,Tech Mahindra,Pune,14,"Tableau, Python, Docker",1766219,2077001,Contract,Hybrid
431,Software Engineer,Wipro,Hyderabad,9,"Tableau, Node.js, Power BI",775650,896561,Internship,Onsite
432,ML Engineer,Cognizant,Pune,4,"Tableau, Power BI, Node.js",2112102,2469964,Full-time,Hybrid
433,Cloud Engineer,Wipro,Kolkata,0,"Tableau, Java, Python",1456646,1669690,Internship,Remote
434,Software Engineer,TCS,Pune,8,"React, Machine Learning, SQL",785881,1108838,Contract,Remote
435,Data Scientist,Cognizant,Pune,11,"Docker, Java, Python",1444208,1650096,Internship,Onsite
436,Data Analyst,TCS,Noida,11,"Node.js, Machine Learning, AWS",484809,660068,Internship,Onsite
437,Cloud Engineer,Zoho,Noida,0,"Azure, Java, SQL",1068786,1449021,Full-time,Hybrid
438,Software Engineer,HCLTech,Hyderabad,10,"Docker, Python, Power BI",1336717,1561590,Internship,Remote
439,Backend Developer,Capgemini,Chennai,15,"Java, Python, Power BI",1486835,1617325,Full-time,Hybrid
440,DevOps Engineer,Tech Mahindra,Bangalore,11,"Power BI, SQL, Tableau",1584026,1928694,Internship,Hybrid
441,Backend Developer,Capgemini,Kolkata,2,"Power BI, AWS, SQL",1271574,1409039,Full-time,Hybrid
442,Frontend Developer,Wipro,Chennai,4,"Power BI, Machine Learning, AWS",1146983,1298539,Full-time,Remote
443,Cybersecurity Analyst,TCS,Kolkata,4,"Tableau, Node.js, React",1321405,1490258,Full-time,Remote
444,Cloud Engineer,Wipro,Bangalore,1,"Machine Learning, AWS, Azure",1338805,1518789,Contract,Hybrid
445,Cybersecurity Analyst,Infosys,Mumbai,3,"Machine Learning, Tableau, AWS",824981,964822,Contract,Onsite
446,Cybersecurity Analyst,Infosys,Mumbai,9,"Python, Docker, Node.js",1021336,1304253,Internship,Remote
447,ML Engineer,Infosys,Noida,4,"Tableau, Python, Node.js",1336756,1560388,Internship,Hybrid
448,Backend Developer,Capgemini,Delhi NCR,3,"Kubernetes, Tableau, Python",1326077,1448576,Full-time,Remote
449,Business Analyst,Flipkart,Chennai,1,"Kubernetes, Java, AWS",1193134,1438405,Internship,Remote
450,Business Analyst,Capgemini,Noida,14,"AWS, Azure, Python",1137718,1504636,Contract,Onsite
451,Data Analyst,Wipro,Kolkata,14,"Kubernetes, Python, React",810591,1055834,Contract,Remote
452,Software Engineer,TCS,Delhi NCR,10,"Java, Kubernetes, Machine Learning",1178586,1505070,Internship,Hybrid
453,Data Analyst,Infosys,Pune,14,"Tableau, SQL, Python",748830,959310,Full-time,Onsite
454,Business Analyst,Infosys,Hyderabad,0,"Power BI, Node.js, Azure",747262,943339,Internship,Hybrid
455,Cybersecurity Analyst,HCLTech,Chennai,13,"Node.js, Python, Power BI",967822,1292718,Full-time,Remote
456,Data Scientist,Tech Mahindra,Mumbai,7,"Tableau, Machine Learning, Docker",1327287,1460957,Full-time,Hybrid
457,Cybersecurity Analyst,Tech Mahindra,Noida,9,"Tableau, Node.js, Power BI",1682249,1904550,Internship,Hybrid
458,Business Analyst,HCLTech,Delhi NCR,1,"Node.js, SQL, Power BI",723116,1002741,Internship,Remote
